Price,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
47042,AUDI,Q5,2017,Jeep,Yes,Petrol,2,75186 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
6586,AUDI,A4,2014,Sedan,Yes,Petrol,2,123640 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,12
9565,AUDI,A7,2014,Hatchback,Yes,Petrol,3,191373 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0
21953,AUDI,A6 С6,2008,Sedan,Yes,Petrol,3.2,158177 km,6.0,Tiptronic,4x4,04-May,Right-hand drive,Grey,12
38260,AUDI,Allroad,2013,Universal,Yes,Petrol,2.0 Turbo,117000 km,4.0,Tiptronic,4x4,>5,Left wheel,Black,8
392,AUDI,A5,2012,Coupe,Yes,Petrol,2,171946 km,4.0,Automatic,4x4,02-Mar,Left wheel,Black,12
24775,AUDI,Q7,2013,Jeep,Yes,Petrol,3,227902 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,0
3500,AUDI,A6,1998,Sedan,No,Petrol,2.8,150000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Silver,6
9565,AUDI,A7,2014,Hatchback,Yes,Petrol,3,191373 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0
32302,AUDI,Q5 Prestige,2010,Jeep,Yes,Petrol,3.2,182011 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12
17562,AUDI,A4,2010,Sedan,Yes,Petrol,2.0 Turbo,220000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,8
29166,AUDI,Q5,2010,Jeep,Yes,Petrol,3.2,150000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,8
38888,AUDI,A6 C7,2012,Sedan,Yes,Petrol,3.0 Turbo,154000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Beige,8
11917,AUDI,Allroad,2005,Sedan,Yes,Petrol,2.7 Turbo,256000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,4
9000,AUDI,A8,2006,Sedan,Yes,Petrol,4.2,205000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,12
20698,AUDI,Q5,2013,Jeep,Yes,Hybrid,2,261160 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
470,AUDI,A3,2016,Sedan,Yes,Petrol,2,70414 km,4.0,Automatic,4x4,04-May,Left wheel,White,12
157,AUDI,A7,2014,Hatchback,Yes,Petrol,3,401128 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0
3000,AUDI,A4 B5,2000,Sedan,Yes,Petrol,1.8 Turbo,0 km,4.0,Manual,4x4,04-May,Left wheel,Black,4
2509,AUDI,A7,2013,Hatchback,Yes,Petrol,3,158091 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12
706,AUDI,A4,2014,Sedan,Yes,Petrol,2,162032 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
2352,AUDI,Q7,2011,Sedan,Yes,Diesel,3,232554 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,0
706,AUDI,A4,2014,Sedan,Yes,Petrol,2,162032 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
47042,AUDI,Q5,2016,Jeep,Yes,Petrol,2,67133 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
9408,AUDI,A4 B6,2004,Sedan,Yes,Petrol,1.8 Turbo,224000 km,4.0,Manual,4x4,04-May,Left wheel,Black,8
549,AUDI,A6,2016,Sedan,Yes,Petrol,2,97826 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,0
2117,AUDI,A4,2013,Sedan,Yes,Petrol,2,174941 km,4.0,Automatic,4x4,04-May,Left wheel,Black,12
157,AUDI,A7,2014,Hatchback,Yes,Petrol,3,401128 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0
2000,AUDI,A4,1998,Sedan,Yes,Petrol,2.8,200000 km,6.0,Manual,Front,04-May,Left wheel,White,6
16621,AUDI,A3,2005,Sedan,No,Diesel,2.0 Turbo,22200 km,4.0,Tiptronic,Front,04-May,Left wheel,Beige,8
282,AUDI,A4,2013,Sedan,Yes,Petrol,2,157584 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
32615,AUDI,A4 S line,2013,Sedan,Yes,Petrol,2.0 Turbo,69000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,8
706,AUDI,A4,2014,Sedan,Yes,Petrol,2,162032 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
25089,AUDI,100,2016,Jeep,Yes,Petrol,3,70782 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
15681,AUDI,A6,2007,Sedan,Yes,Petrol,3.2,304000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,12
627,AUDI,A6,2014,Sedan,Yes,Petrol,3,164488 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
3058,AUDI,A7,2014,Hatchback,Yes,Petrol,3,140507 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,0
14740,AUDI,A4,2009,Sedan,Yes,Petrol,2,240000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Silver,0
1019,AUDI,A4,2017,Sedan,Yes,Petrol,2,110051 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,0
2901,AUDI,A4,2012,Sedan,Yes,Petrol,2,177512 km,4.0,Automatic,4x4,04-May,Left wheel,Black,12
10976,AUDI,A4,2007,Sedan,Yes,Petrol,2.0 Turbo,224823 km,4.0,Tiptronic,4x4,04-May,Left wheel,White,0
157,AUDI,A7,2014,Hatchback,Yes,Petrol,3,401128 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0
42334,AUDI,A6 QUATTRO,2011,Sedan,Yes,Petrol,2.8,79000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,8
18817,AUDI,A6,2014,Sedan,Yes,Petrol,2,279722 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
4704,AUDI,A7,2013,Hatchback,Yes,Petrol,3,301707 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0
549,AUDI,A6,2016,Sedan,Yes,Petrol,2,97826 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,0
862,AUDI,Q7,2015,Jeep,Yes,Petrol,3,264014 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0
4704,AUDI,A7,2014,Hatchback,Yes,Petrol,3,401128 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0
10976,AUDI,A4,2008,Sedan,Yes,Petrol,2.0 Turbo,226000 km,8.0,Tiptronic,4x4,>5,Left wheel,Grey,4
7527,AUDI,A4,2006,Sedan,Yes,Petrol,2.0 Turbo,278173 km,4.0,Tiptronic,4x4,04-May,Left wheel,Silver,6
17249,AUDI,A6,2011,Sedan,Yes,Petrol,3.2,138000 km,6.0,Automatic,Front,04-May,Left wheel,Black,12
19130,AUDI,A4 premium plius,2011,Sedan,Yes,Petrol,2.0 Turbo,181155 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,8
21326,AUDI,A5 Sportback,2008,Coupe,Yes,Petrol,3.2,203000 km,6.0,Tiptronic,4x4,02-Mar,Left wheel,Black,12
92515,AUDI,Allroad,2015,Universal,Yes,Diesel,3.0 Turbo,92000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,8
37633,AUDI,A8,2014,Sedan,Yes,Diesel,3,68006 km,6.0,Automatic,4x4,04-May,Left wheel,White,12
13328,AUDI,Q7,2017,Sedan,Yes,Petrol,3,44642 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0
862,AUDI,Q7,2015,Jeep,Yes,Petrol,3,264014 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0
4547,AUDI,A6,2011,Sedan,Yes,Petrol,3,193685 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
1019,AUDI,A4,2017,Sedan,Yes,Petrol,2,110051 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,0
1098,AUDI,A6,2011,Sedan,Yes,Petrol,3,0 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
10976,AUDI,A4 B7,2008,Sedan,Yes,Petrol,2.0 Turbo,226000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,8
1300,AUDI,50,2018,Coupe,Yes,Petrol,0.5,4000 km,1.0,Tiptronic,Rear,>5,Right-hand drive,Blue,0
16935,AUDI,Q7,2008,Jeep,Yes,Petrol,3.6,220000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,8
4704,AUDI,A7,2013,Hatchback,Yes,Petrol,3,301707 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0
16500,AUDI,A5,2011,Coupe,Yes,Petrol,2,1000 km,4.0,Tiptronic,4x4,02-Mar,Left wheel,Black,8
38500,AUDI,Q5,2014,Jeep,Yes,Petrol,2,87000 km,1.0,Tiptronic,4x4,04-May,Left wheel,White,12
175622,BENTLEY,Mulsanne,2016,Sedan,Yes,Petrol,6.8,6189 km,8.0,Automatic,Rear,04-May,Left wheel,Black,12
219527,BENTLEY,Continental GT,2012,Coupe,Yes,Petrol,4.0 Turbo,55500 km,8.0,Tiptronic,4x4,02-Mar,Left wheel,Black,0
25716,BMW,X5,2016,Jeep,Yes,Petrol,3,0 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
6272,BMW,528,1999,Sedan,No,Petrol,2.8,26000 km,6.0,Manual,Rear,04-May,Left wheel,Black,6
12544,BMW,X5,2003,Jeep,Yes,Petrol,3,206000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,12
37633,BMW,528,2012,Sedan,Yes,Petrol,2.0 Turbo,144000 km,4.0,Automatic,Rear,04-May,Left wheel,White,6
43905,BMW,535,2015,Sedan,Yes,Petrol,3.0 Turbo,7800 km,6.0,Tiptronic,Rear,04-May,Left wheel,White,16
6429,BMW,435,2015,Coupe,Yes,Petrol,3,73362 km,6.0,Automatic,4x4,02-Mar,Left wheel,Black,12
9408,BMW,225,1999,Sedan,Yes,Petrol,2.5,250000 km,8.0,Tiptronic,Rear,04-May,Left wheel,Black,6
9879,BMW,535,2014,Sedan,Yes,Diesel,3,98368 km,6.0,Automatic,4x4,04-May,Left wheel,White,12
22894,BMW,X5,2006,Jeep,Yes,Diesel,3.0 Turbo,235000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,8
9408,BMW,120,2004,Hatchback,No,Petrol,2,100000 km,4.0,Tiptronic,Rear,04-May,Right-hand drive,Silver,8
9408,BMW,325,2001,Sedan,Yes,CNG,2.5,215000 km,6.0,Tiptronic,Rear,04-May,Right-hand drive,Black,6
54882,BMW,X6,2013,Jeep,Yes,Petrol,3.0 Turbo,101000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12
16308,BMW,X5,2004,Jeep,Yes,CNG,3,16000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,8
5645,BMW,X5 M,2005,Jeep,Yes,Petrol,4.4,1000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,12
12231,BMW,i3,2014,Hatchback,Yes,Hybrid,0.7,107926 km,2.0,Automatic,Rear,04-May,Left wheel,Silver,12
21012,BMW,328,2009,Coupe,Yes,Petrol,2.8,130000 km,6.0,Tiptronic,Rear,02-Mar,Left wheel,White,6
14426,BMW,530,2002,Sedan,No,Petrol,3,98000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,10
5488,BMW,320,1994,Coupe,Yes,Petrol,2,1000 km,6.0,Manual,Rear,04-May,Left wheel,Blue,6
18817,BMW,328,2011,Sedan,Yes,Petrol,3,78000 km,6.0,Tiptronic,Front,04-May,Left wheel,White,10
43278,BMW,X5,2012,Jeep,Yes,Petrol,5,91000 km,8.0,Automatic,4x4,04-May,Left wheel,Blue,12
68994,BMW,X6,2011,Jeep,Yes,Hybrid,4.4 Turbo,76000 km,8.0,Tiptronic,4x4,04-May,Left wheel,White,12
220,BMW,X5,2012,Jeep,Yes,Diesel,3,273962 km,6.0,Automatic,4x4,04-May,Left wheel,White,0
627,BMW,535,2011,Sedan,Yes,Petrol,3,143494 km,6.0,Automatic,Rear,04-May,Left wheel,Grey,12
16308,BMW,530,2004,Sedan,Yes,Petrol,3,231000 km,6.0,Automatic,Rear,04-May,Left wheel,Blue,8
29166,BMW,328,2014,Sedan,Yes,Petrol,2.0 Turbo,23302 km,4.0,Tiptronic,Rear,04-May,Left wheel,White,4
11604,BMW,730 3.0,2002,Sedan,Yes,Diesel,3.0 Turbo,300000 km,8.0,Automatic,Rear,04-May,Left wheel,Silver,8
392,BMW,X5,2012,Jeep,Yes,Diesel,3,296395 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0
50178,BMW,X6,2010,Jeep,Yes,Petrol,3.5 Turbo,165000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,8
13485,BMW,530 I,2006,Sedan,Yes,Petrol,3,280000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,12
37633,BMW,X6,2009,Jeep,Yes,Petrol,4.8 Turbo,85000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,12
1725,BMW,528,2015,Sedan,Yes,Petrol,2,86616 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,12
14113,BMW,X5,2002,Jeep,Yes,Petrol,4.4,180000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,0
36065,BMW,328,2016,Sedan,Yes,Petrol,2.0 Turbo,32000 km,4.0,Automatic,Rear,04-May,Left wheel,Black,10
7840,BMW,318,2000,Sedan,Yes,Petrol,2,0 km,4.0,Manual,Rear,04-May,Left wheel,Grey,4
64290,BMW,435 CUPE,2014,Coupe,Yes,Petrol,3.0 Turbo,56000 km,6.0,Tiptronic,Rear,02-Mar,Left wheel,Grey,12
23800,BMW,X1,2013,Jeep,Yes,Petrol,2.0 Turbo,65000 km,4.0,Tiptronic,Rear,04-May,Left wheel,Black,12
2901,BMW,135,2010,Coupe,Yes,Petrol,3,108826 km,6.0,Automatic,Rear,02-Mar,Left wheel,Red,12
941,BMW,328,2014,Sedan,Yes,Diesel,2,250491 km,4.0,Automatic,Rear,04-May,Left wheel,White,12
5331,BMW,318,2004,Sedan,No,Petrol,1.9,128202 km,4.0,Tiptronic,Rear,04-May,Right-hand drive,Black,4
26657,BMW,335,2007,Sedan,Yes,Petrol,3,0 km,6.0,Manual,Rear,02-Mar,Left wheel,Blue,8
18817,BMW,118,2010,Sedan,Yes,Diesel,2,197000 km,4.0,Manual,Front,04-May,Left wheel,Black,0
19,BMW,X5,2005,Jeep,Yes,Diesel,3.0 Turbo,330000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,12
16621,BMW,X5,2014,Jeep,Yes,Diesel,3,110715 km,6.0,Automatic,4x4,04-May,Left wheel,White,0
16621,BMW,328,2010,Sedan,Yes,Petrol,2.8,160000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,8
29479,BMW,535 I,2013,Sedan,Yes,Petrol,3.0 Turbo,93493 km,6.0,Tiptronic,Rear,04-May,Left wheel,Blue,12
1019,BMW,X5,2013,Jeep,Yes,Diesel,3,137802 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0
10349,BMW,318,2002,Sedan,No,Petrol,2,145000 km,4.0,Tiptronic,Rear,04-May,Left wheel,Red,6
42024,BMW,528,2013,Sedan,Yes,Petrol,2.0 Turbo,156800 km,4.0,Tiptronic,Rear,04-May,Left wheel,Black,12
31361,BMW,740 i,2010,Sedan,Yes,Petrol,3.0 Turbo,175000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Blue,6
6429,BMW,X5,2009,Jeep,Yes,Diesel,3,262072 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0
6899,BMW,X6,2013,Jeep,Yes,Petrol,4.4,167034 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,12
6272,BMW,320 I,1995,Sedan,No,Petrol,2,354000 km,6.0,Manual,Rear,04-May,Left wheel,Blue,2
220,BMW,X5,2012,Jeep,Yes,Diesel,3,273962 km,6.0,Automatic,4x4,04-May,Left wheel,White,0
20385,BMW,328,2009,Sedan,Yes,Petrol,3,162000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Silver,10
7213,BMW,X5,2014,Jeep,Yes,Diesel,3,0 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0
33556,BMW,X5,2010,Jeep,Yes,Diesel,3.0 Turbo,143000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Brown,8
8154,BMW,X5,2012,Jeep,Yes,Diesel,3,103458 km,6.0,Automatic,4x4,04-May,Left wheel,White,0
941,BMW,X5,2015,Jeep,Yes,Diesel,3,196614 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0
37633,BMW,X3,2013,Jeep,Yes,Petrol,2.0 Turbo,200000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Brown,0
5500,BMW,520,1997,Sedan,No,Petrol,2,263000 km,6.0,Manual,Rear,04-May,Left wheel,Green,2
39201,BMW,535,2012,Sedan,Yes,Petrol,3.0 Turbo,141000 km,6.0,Automatic,Rear,04-May,Left wheel,Blue,12
14113,BMW,328,2007,Sedan,Yes,Petrol,3,999999999 km,6.0,Tiptronic,Rear,04-May,Left wheel,Silver,16
6429,BMW,X5,2009,Jeep,Yes,Diesel,3,262072 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0
25089,BMW,335,2010,Sedan,Yes,Diesel,3.0 Turbo,197000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,8
30420,BMW,X5 Japan,2008,Jeep,Yes,Petrol,4.8,133000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Blue,12
8467,BMW,525,1997,Sedan,Yes,LPG,2.5,111111 km,6.0,Tiptronic,Rear,04-May,Left wheel,Silver,4
10976,BMW,525,2003,Sedan,Yes,Petrol,2.5,0 km,6.0,Tiptronic,Rear,04-May,Right-hand drive,Black,6
17876,BMW,530,2006,Sedan,Yes,Petrol,3,233000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Silver,0
28000,BMW,520 d xDrive Luxury,2017,Sedan,Yes,Diesel,2,48578 km,4.0,Automatic,Front,>5,Left wheel,Sky blue,12
1019,BMW,X5,2013,Jeep,Yes,Diesel,3,137802 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0
21953,BMW,X5,2007,Jeep,Yes,Petrol,3,216000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,12
7840,BMW,520,2000,Sedan,No,Petrol,2,310000 km,6.0,Manual,Rear,04-May,Left wheel,Silver,4
26657,BMW,X1 X-Drive,2011,Jeep,No,Diesel,1.8 Turbo,70000 km,4.0,Tiptronic,4x4,04-May,Left wheel,White,6
7840,BMW,318,2000,Sedan,No,CNG,1.9,0 km,4.0,Manual,Rear,04-May,Left wheel,Silver,8
470,BMW,535,2011,Sedan,Yes,Petrol,3,249147 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12
17249,BMW,528,1992,Sedan,Yes,Petrol,2.8,1000 km,6.0,Manual,Rear,04-May,Left wheel,Black,2
7840,BMW,325,2002,Coupe,Yes,Petrol,2.5,205000 km,6.0,Tiptronic,Rear,02-Mar,Left wheel,Silver,6
15053,BMW,328,2006,Sedan,Yes,Petrol,3,226000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,10
470,BMW,X3,2015,Jeep,Yes,Petrol,2,123923 km,4.0,Automatic,4x4,04-May,Left wheel,Black,12
23521,BMW,328,2011,Sedan,Yes,Petrol,3,120000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Grey,8
9408,BMW,318,2005,Coupe,No,Petrol,2,110000 km,4.0,Tiptronic,Rear,02-Mar,Right-hand drive,Black,6
25716,BMW,X5,2014,Jeep,Yes,Diesel,3,141384 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,0
3920,BMW,X5,2015,Jeep,Yes,Diesel,3,201056 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
16935,BMW,X5,2010,Jeep,Yes,Petrol,3,17000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,10
784,BMW,X5,2013,Jeep,Yes,Diesel,3,0 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
43592,BMW,X6 M,2009,Sedan,Yes,Petrol,3.0 Turbo,170000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12
8154,BMW,X5,2012,Jeep,Yes,Diesel,3,103458 km,6.0,Automatic,4x4,04-May,Left wheel,White,0
17876,BMW,X5,2006,Jeep,Yes,LPG,3,160000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Brown,12
18817,BMW,550,2006,Sedan,Yes,Petrol,4.8,111111 km,8.0,Tiptronic,Rear,>5,Left wheel,White,5
8500,BMW,116,2008,Hatchback,No,Petrol,1.6,11111 km,2.0,Automatic,Rear,04-May,Right-hand drive,Red,6
3607,BMW,X5,2015,Jeep,Yes,Diesel,3,201056 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0
6272,BMW,X5,2011,Jeep,Yes,Petrol,3,170043 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
10036,BMW,X5,2000,Jeep,Yes,LPG,3,25000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,6
5300,BMW,335,2007,Sedan,Yes,Petrol,3.0 Turbo,1000 km,6.0,Automatic,Rear,04-May,Left wheel,Silver,3
9408,BMW,318 რესტაილინგი,2004,Sedan,No,Petrol,1.9,81000 km,4.0,Tiptronic,Rear,04-May,Right-hand drive,Blue,6
37006,BMW,535,2010,Sedan,Yes,Petrol,3.0 Turbo,102033 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,10
26657,BMW,740,2011,Sedan,Yes,Petrol,3.0 Turbo,154000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,12
157,BMW,X5,2012,Jeep,Yes,Diesel,3,296395 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0
34497,BMW,535,2011,Sedan,Yes,Petrol,3.0 Turbo,137600 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,0
1803,BMW,X5,2009,Jeep,Yes,Diesel,3,229854 km,6.0,Automatic,4x4,04-May,Left wheel,Green,0
4704,BMW,318,1997,Sedan,Yes,Petrol,1.8,211000 km,4.0,Automatic,Rear,04-May,Right-hand drive,Blue,2
7840,BMW,735,1996,Sedan,Yes,Petrol,4,0 km,8.0,Tiptronic,Front,04-May,Left wheel,Blue,8
95651,BMW,X5,2014,Jeep,Yes,Diesel,3.0 Turbo,93000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,0
21953,BMW,X5,2005,Jeep,Yes,Diesel,3.0 Turbo,248000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,6
706,BMW,535,2011,Sedan,Yes,Petrol,3,163739 km,6.0,Automatic,4x4,04-May,Left wheel,White,12
17876,BMW,X5,2003,Jeep,Yes,Diesel,3.0 Turbo,180000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,3
13485,BMW,525,2003,Sedan,Yes,Petrol,2.5,7777787 km,6.0,Manual,Rear,04-May,Left wheel,Silver,10
114154,BMW,530,2017,Sedan,Yes,Petrol,2.0 Turbo,42000 km,12.0,Tiptronic,Rear,04-May,Left wheel,White,12
80,BMW,530,2007,Sedan,Yes,Petrol,2.5,100000 km,6.0,Automatic,Rear,04-May,Left wheel,Blue,6
51746,BMW,X5,2013,Jeep,Yes,Diesel,3.0 Turbo,124800 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
6800,BMW,525,2000,Sedan,No,Petrol,2.5,157000 km,6.0,Manual,Rear,04-May,Left wheel,Blue,4
24462,BMW,530,2018,Sedan,Yes,Hybrid,2,45525 km,4.0,Automatic,Rear,04-May,Left wheel,Grey,12
36065,BMW,528,2012,Sedan,Yes,Petrol,2.0 Turbo,184000 km,4.0,Tiptronic,Rear,04-May,Left wheel,Blue,12
73698,BMW,X4,2016,Jeep,Yes,Petrol,2.0 Turbo,88000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Silver,12
25089,BMW,X5,2004,Jeep,Yes,Diesel,3,248000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,0
3763,BMW,316,1994,Coupe,No,Petrol,1.6,262000 km,4.0,Manual,Rear,04-May,Left wheel,Red,2
12388,BMW,X5,2012,Jeep,Yes,Diesel,3,420794 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0
14740,BMW,X5 e53,2004,Jeep,Yes,Petrol,3,320000 km,6.0,Automatic,4x4,04-May,Left wheel,Golden,0
10976,BMW,325 XI,2002,Sedan,Yes,Petrol,2.5,262400 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,8
31047,BMW,X5,2012,Jeep,Yes,Diesel,3,70994 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0
75266,BMW,X5,2016,Jeep,Yes,Petrol,3.0 Turbo,33600 km,6.0,Tiptronic,Rear,04-May,Left wheel,White,10
14113,BMW,528,2009,Sedan,Yes,Petrol,3,283200 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,12
17249,BMW,X5,2001,Jeep,Yes,CNG,4.4,232000 km,8.0,Tiptronic,4x4,>5,Left wheel,Black,8
8154,BMW,X5,2012,Jeep,Yes,Diesel,3,103458 km,6.0,Automatic,4x4,04-May,Left wheel,White,0
13799,BMW,328,2012,Sedan,Yes,Petrol,2,126000 km,4.0,Tiptronic,Rear,04-May,Left wheel,Sky blue,12
51746,BMW,X5,2015,Jeep,Yes,Petrol,3.0 Turbo,110400 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,12
51746,BMW,428,2015,Coupe,Yes,Petrol,2.0 Turbo,90000 km,4.0,Tiptronic,4x4,02-Mar,Left wheel,White,12
21012,BMW,X5,2008,Jeep,Yes,Petrol,4.8,145000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,12
10036,BMW,525,2001,Sedan,No,Petrol,2.5,195000 km,6.0,Tiptronic,Rear,04-May,Right-hand drive,Silver,8
43592,BMW,535,2012,Sedan,Yes,Petrol,3.0 Turbo,92000 km,6.0,Tiptronic,Rear,04-May,Left wheel,White,8
14740,BMW,330,2003,Sedan,No,Petrol,3,150300 km,6.0,Manual,Rear,04-May,Left wheel,White,0
32302,BMW,535,2013,Sedan,Yes,Petrol,3.0 Turbo,65600 km,6.0,Tiptronic,Rear,04-May,Left wheel,Grey,12
11133,BMW,X5,2011,Jeep,Yes,Petrol,3,170043 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
10663,BMW,320,2001,Coupe,No,Diesel,2.0 Turbo,142000 km,4.0,Manual,Rear,02-Mar,Left wheel,Blue,4
43905,BMW,550,2013,Sedan,Yes,Petrol,4.4 Turbo,55000 km,8.0,Tiptronic,Rear,04-May,Left wheel,Black,12
29793,BMW,535,2010,Sedan,Yes,Petrol,3.0 Turbo,179554 km,6.0,Tiptronic,Rear,04-May,Left wheel,Grey,6
10036,BMW,320 DIESEL,2002,Sedan,No,Diesel,2.0 Turbo,280000 km,4.0,Manual,Rear,04-May,Left wheel,Black,8
15681,BMW,X5,2003,Jeep,Yes,Diesel,3.0 Turbo,280000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,6
627,BMW,535,2013,Sedan,Yes,Hybrid,3,195941 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12
29793,BMW,X1,2013,Jeep,Yes,Petrol,2.0 Turbo,68000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Orange,12
75266,BMW,X5,2015,Jeep,Yes,Petrol,3.0 Turbo,53638 km,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,12
10192,BMW,114,2018,Sedan,Yes,Petrol,2,38282 km,4.0,Automatic,4x4,04-May,Left wheel,White,12
8500,BMW,328,2010,Coupe,Yes,Petrol,3,10000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,10
